id,a_reputation,creationdate
"657097","3238","2011-03-13 00:53:31"
"657524","1477","2011-03-13 13:49:37"
"658210","8803","2011-03-14 04:06:37"
"658474","7427","2011-03-14 09:01:18"
"658823","397","2011-03-14 13:03:59"
"659298","18775","2011-03-14 18:07:16"
"659354","4530","2011-03-14 18:45:31"
"660259","3135","2011-03-15 09:15:06"
"660284","3335","2011-03-15 09:33:33"
"660636","3702","2011-03-15 13:21:36"
"660983","223","2011-03-15 16:25:35"
"661035","1082","2011-03-15 16:54:36"
"663469","1678","2011-03-17 00:12:08"
"663766","16","2011-03-17 05:56:11"
"664054","4198","2011-03-17 09:40:40"
"664421","4662","2011-03-17 13:40:05"
"665456","10435","2010-01-12 19:18:08"
"666891","1087","2011-03-19 00:48:33"
"668320","177","2011-03-20 15:22:55"
"668871","7820","2011-03-21 04:39:47"
"669579","476","2011-03-21 14:18:55"
"669586","113452","2011-03-21 14:22:22"
"670341","123","2011-03-20 20:21:17"
"671092","10466","2011-03-22 11:29:38"
"671282","1677","2011-03-22 13:31:37"
"672009","2718","2011-03-22 21:20:53"
"672119","579","2011-03-22 23:05:22"
"672452","6632","2011-03-23 05:47:48"
"673352","2365","2011-03-23 15:38:12"
"673524","438","2011-03-23 17:03:44"
"674699","789","2011-03-24 10:19:45"
"675004","1604","2011-03-24 13:51:58"
"675383","85782","2011-03-24 17:29:12"
"675723","3253","2011-03-24 21:14:25"
"676675","6571","2011-03-25 12:21:44"
"678960","662","2011-03-27 13:45:42"
"679600","2547","2011-03-28 03:43:50"
"680503","14133","2011-03-28 15:34:54"
"680815","739","2011-03-28 19:09:01"
"681044","9450","2011-03-28 22:15:32"
"681671","4538","2011-03-29 08:33:36"
"682673","4110","2011-03-29 18:44:06"
"683921","1939","2011-03-30 12:44:46"
"683983","1017","2011-03-30 13:25:35"
"684217","36","2011-03-30 15:25:43"
"684965","9244","2010-04-22 15:52:24"
"685326","2348","2011-03-31 08:22:09"
"685547","801","2011-03-31 10:42:41"
"685641","41206","2011-03-31 11:40:59"
"685939","4382","2011-03-31 14:37:41"
"686478","9788","2011-03-31 20:26:16"
"687438","2916","2011-04-01 10:58:05"
"687514","14598","2011-04-01 11:54:07"
"687571","4723","2011-04-01 12:33:27"
"688051","628","2011-04-01 17:51:33"
"688355","9251","2011-01-03 22:50:21"
"688653","24174","2011-04-02 05:43:40"
"689144","1351","2011-04-02 18:10:57"
"690022","3514","2011-04-03 16:55:28"
"690139","8858","2011-04-03 19:15:41"
"690553","6523","2011-04-04 04:52:06"
"690568","2741","2011-04-04 05:09:39"
"690620","2258","2011-04-04 06:17:40"
"690897","12709","2011-04-04 10:11:13"
"690943","6098","2011-04-04 10:46:42"
"692104","1755","2011-04-05 02:12:58"
"692263","2887","2011-04-05 05:28:51"
"692560","5089","2011-04-05 09:14:06"
"693133","1672","2011-04-05 14:37:16"
"693177","466","2011-04-05 14:55:46"
"693349","13170","2011-04-05 16:30:19"
"693752","36087","2011-04-05 20:51:22"
"693765","3585","2011-04-05 21:01:42"
"694448","93","2011-04-06 08:36:49"
"695054","3421","2011-04-06 14:44:43"
"695158","727","2011-04-06 15:38:55"
"695797","4790","2011-04-06 23:31:00"
"697390","322","2011-04-07 18:39:43"
"698582","4141","2011-04-08 11:53:33"
"699165","519","2011-04-08 18:29:19"
"699944","2999","2011-04-09 12:38:57"
"700232","5427","2011-04-09 19:11:01"
"701243","1547","2011-03-11 16:29:06"
"701518","182","2011-03-16 00:59:47"
"701666","2798","2011-04-11 06:28:43"
"701867","925","2011-04-11 09:21:30"
"701961","1859","2011-04-11 10:20:08"
"702267","513","2011-04-11 13:43:15"
"702599","2264","2011-04-11 17:05:05"
"703487","168","2011-04-12 06:26:19"
"703569","5285","2011-04-12 07:32:03"
"704834","1380","2011-04-12 20:17:05"
"704905","3572","2011-04-12 21:20:39"
"704967","582","2011-04-12 22:13:46"
"705869","5780","2011-04-13 10:53:17"
"705928","557","2011-04-13 11:28:50"
"706317","25502","2011-04-13 15:15:18"
"706389","2281","2011-04-13 15:48:13"
"706456","32649","2011-04-13 16:26:46"
"706695","2580","2011-04-13 19:32:37"
"707037","676","2011-04-14 00:06:35"
"707983","4625","2011-04-14 12:48:09"
"708434","24566","2011-04-14 17:28:05"
"709038","2433","2011-04-15 01:55:23"
"710051","14178","2011-04-15 15:04:05"
"710530","3444","2011-04-15 20:48:51"
"710589","211","2011-04-15 21:46:41"
"710954","1117","2011-04-16 07:49:18"
"711129","8937","2011-04-16 12:26:09"
"711347","1268","2011-04-16 16:54:13"
"712452","2861","2011-04-17 19:41:57"
"712605","41352","2011-04-17 23:48:51"
"713106","13224","2011-04-18 09:15:31"
"713916","13319","2011-04-18 18:09:22"
"714730","722","2011-04-19 07:24:16"
"714966","3482","2011-04-19 10:03:48"
"714969","85544","2011-04-19 10:05:10"
"715006","4456","2011-04-19 10:25:32"
"715022","95","2011-04-19 10:34:39"
"715236","2459","2011-04-19 12:58:03"
"715300","254","2011-04-19 13:36:31"
"716052","67","2011-04-19 21:40:12"
"716952","470","2011-04-20 10:31:22"
"717630","14378","2011-04-20 17:48:50"
"718177","609","2011-04-21 02:19:07"
"718224","7672","2011-04-19 03:36:34"
"718515","4494","2011-04-21 07:48:39"
"718526","3243","2011-04-21 07:53:45"
"718728","11746","2011-04-21 10:03:58"
"719153","1178","2011-04-21 14:50:20"
"719539","3630","2011-04-21 19:13:00"
"719633","6031","2011-04-21 20:31:04"
"720133","7049","2011-04-22 06:20:14"
"720176","12052","2011-04-22 06:58:54"
"720273","46","2011-04-22 08:33:42"
"720912","32996","2011-04-22 17:58:12"
"721597","3273","2011-04-23 09:09:56"
"722128","196","2011-04-23 21:12:49"
"722552","579","2011-04-24 11:13:18"
"723904","921","2011-04-25 15:14:59"
"724361","9167","2011-04-25 16:00:36"
"724441","217","2011-04-25 21:59:51"
"724552","121","2011-04-26 00:40:56"
"724944","4484","2011-04-26 07:31:55"
"726155","2122","2011-04-26 21:18:48"
"726547","2663","2011-04-27 05:00:55"
"726755","2395","2011-04-27 07:48:42"
"726802","8251","2010-02-15 13:10:04"
"727182","2025","2011-04-27 11:57:35"
"727201","5437","2011-04-27 12:06:00"
"728206","647","2011-04-27 22:22:10"
"728282","68","2011-04-27 23:32:19"
"728438","373","2011-04-28 02:42:33"
"729282","4070","2011-04-28 12:21:07"
"730845","2541","2011-04-29 10:14:16"
"731650","3722","2011-04-29 19:17:59"
"732328","2390","2011-04-30 11:04:54"
"732771","8356","2011-04-30 21:27:41"
"733291","12925","2011-05-01 13:04:03"
"733345","20774","2011-05-01 14:12:22"
"734167","11","2011-05-02 08:45:34"
"735398","683","2011-05-03 03:23:25"
"735792","575","2011-05-03 08:53:36"
"736196","2821","2011-05-03 13:19:21"
"736391","10113","2011-05-03 14:59:24"
"736872","2577","2011-05-03 20:24:13"
"737667","116","2011-05-04 09:11:41"
"738289","469","2011-05-04 15:11:22"
"738711","2712","2011-05-04 19:54:50"
"738746","46986","2011-05-04 20:21:00"
"739583","441","2011-05-05 09:15:23"
"739950","1409","2011-05-05 12:43:39"
"740480","2345","2011-05-05 17:47:43"
"740641","2252","2011-05-05 19:50:48"
"740651","1712","2011-05-05 20:05:22"
"741015","2014","2011-05-06 02:56:15"
"741404","11015","2011-05-06 08:54:23"
"741795","2521","2011-05-06 12:52:38"
"742429","3458","2011-05-06 20:27:43"
"742609","694","2011-05-07 00:10:12"
"742692","73","2011-05-07 03:21:52"
"743053","18","2011-05-07 13:12:49"
"743203","3805","2011-05-07 16:19:58"
"743290","6893","2011-05-07 18:04:22"
"746710","12806","2011-05-10 11:12:51"
"746741","1212","2011-05-10 11:33:46"
"746783","1055","2011-05-10 12:07:06"
"746823","1312","2011-05-10 12:29:49"
"746845","1059","2011-05-10 12:39:49"
"747913","75","2011-05-11 02:38:59"
"748653","370","2011-05-11 12:27:02"
"748883","7094","2011-05-11 14:25:42"
"749041","2965","2011-05-11 15:51:08"
"749760","116","2011-05-12 01:48:28"
"750117","7332","2011-05-12 07:34:43"
"750250","6849","2011-05-12 08:59:16"
"750510","23419","2011-05-12 12:05:29"
"750703","1193","2011-05-12 14:14:00"
"751095","2200","2011-05-12 18:16:21"
"751336","1098","2011-05-12 20:55:26"
"751946","41","2011-05-13 07:29:33"
"752113","31","2011-05-13 09:41:12"
"752301","1403","2011-05-13 11:48:56"
"752304","1717","2011-05-13 11:50:29"
"752701","5807","2011-05-13 16:05:08"
"752901","3273","2011-05-13 19:01:18"
"753440","2405","2011-05-14 08:28:40"
"753669","489","2011-05-14 14:02:12"
"754039","51","2011-05-14 22:26:10"
"755183","3040","2011-05-16 06:27:06"
"755964","719","2011-05-16 16:17:16"
"756146","1604","2011-05-16 18:22:11"
"756304","624","2011-05-16 20:15:49"
"757513","4749","2011-05-17 14:11:17"
"757962","278","2011-05-17 18:26:09"
"758104","29928","2011-05-17 20:08:19"
"759196","1656","2011-05-18 12:42:17"
"759517","6061","2011-05-18 15:43:16"
"759762","6514","2011-05-18 18:32:31"
"760489","29407","2011-05-19 06:48:54"
"760656","14440","2011-05-19 08:35:46"
"760854","3732","2011-05-19 10:16:51"
"761014","499","2011-05-19 12:02:03"
"762268","1499","2011-05-20 07:01:39"
"762594","321","2011-05-20 10:53:21"
"762913","24408","2011-05-20 14:36:44"
"763468","12338","2011-05-20 22:04:35"
"763472","653","2011-05-20 22:08:27"
"763794","363","2011-05-21 08:19:47"
"764179","382","2011-05-21 17:36:41"
"764469","3469","2011-05-22 03:31:18"
"764816","418","2011-05-22 13:28:28"
"765009","5166","2011-05-22 17:11:46"
"766311","3000","2011-05-23 15:52:12"
"766850","8791","2011-05-23 23:05:06"
"767752","7766","2011-05-24 12:50:53"
"767882","778","2011-05-24 14:10:02"
"767883","653","2011-05-24 14:10:27"
"767929","394","2011-05-24 14:33:11"
"768125","2137","2011-05-24 16:28:35"
"768644","16199","2011-05-24 23:00:59"
"768647","597","2011-05-24 23:02:56"
"768795","13164","2011-05-25 02:37:41"
"769137","7502","2011-05-25 08:01:35"
"770494","3756","2010-09-16 22:20:01"
"770834","6957","2011-05-26 07:07:52"
"771217","2670","2011-05-26 11:35:46"
"771583","849","2011-05-26 15:26:33"
"772385","4849","2011-05-27 03:07:33"
"772810","5163","2011-05-27 09:29:59"
"772865","1145","2011-05-27 10:11:48"
"773017","841","2011-05-27 11:51:40"
"773055","96","2011-05-27 12:21:29"
"773616","14444","2011-05-27 18:59:05"
"774078","19533","2011-05-28 06:28:01"
"774395","10969","2011-05-28 14:25:10"
"774575","4054","2011-05-28 18:36:07"
"775523","5844","2011-05-29 22:07:08"
"775586","2587","2011-05-30 00:28:15"
"775624","12184","2011-05-30 01:41:51"
"775922","104","2011-02-17 09:37:54"
"776257","462","2011-05-30 12:40:24"
"776821","1192","2011-05-30 21:53:08"
"777247","3392","2011-05-31 07:29:45"
"777850","9149","2011-05-31 14:25:51"
"777994","16","2011-05-31 16:00:02"
"778578","2876","2011-06-01 00:56:34"
"778719","21858","2011-06-01 04:21:42"
"779527","16839","2011-06-01 13:53:38"
"780211","524","2011-06-01 21:23:35"
"780831","2953","2011-06-02 09:05:02"
"781130","984","2011-06-02 12:46:26"
"781405","352","2011-06-02 15:28:31"
"782239","138","2011-06-03 06:05:00"
"782381","3656","2011-06-03 08:34:40"
"782392","1678","2011-06-03 08:40:50"
"783119","126712","2011-06-03 17:33:53"
"783825","1639","2011-06-04 10:17:58"
"783875","2108","2011-06-04 11:22:21"
"784250","307","2011-06-04 20:35:58"
"784586","1552","2011-06-05 08:48:13"
"784594","5654","2011-06-05 09:01:12"
"785229","5103","2011-06-05 23:46:38"
"785326","2942","2011-06-06 03:37:16"
"785349","26508","2011-06-06 04:20:32"
"785535","3029","2011-04-16 08:34:23"
"785745","37147","2011-06-06 10:38:10"
"785807","384","2011-06-06 11:27:16"
"786186","7452","2011-06-06 15:41:54"
"786434","903","2011-06-06 19:29:54"
"786883","4741","2011-06-07 05:37:12"
"787793","3592","2011-06-07 15:42:46"
"788605","1531","2011-06-08 05:18:28"
"788883","7317","2011-06-08 09:18:05"
"788887","1681","2011-06-08 09:18:53"
"789186","18228","2011-06-08 12:42:42"
"789357","1092","2011-06-08 14:24:24"
"789544","9880","2011-06-08 16:17:32"
"790185","586","2011-06-09 03:03:13"
"790454","4127","2011-06-09 07:17:55"
"790668","721","2011-06-09 09:44:12"
"790878","1670","2011-06-09 12:13:53"
"791010","27113","2011-06-09 13:37:36"
"791657","3624","2011-06-09 20:06:14"
"791749","263","2011-06-09 21:22:03"
"792516","450","2011-06-10 09:43:19"
"792690","3754","2011-06-10 11:47:47"
"792932","2754","2011-06-10 14:58:34"
"793880","3106","2011-06-11 10:45:34"
"793934","5760","2011-06-11 12:14:37"
"793943","3726","2011-06-11 12:38:25"
"794119","929","2011-06-11 16:41:35"
"794380","11312","2011-06-12 00:03:18"
"794458","2371","2011-06-12 03:34:17"
"794653","1568","2011-06-12 10:11:16"
"795572","5664","2011-06-13 07:55:33"
"796181","2023","2011-06-13 15:28:28"
"796861","109","2011-06-14 01:02:53"
"796950","9284","2011-06-14 03:07:53"
"797519","1564","2011-06-14 11:12:49"
"797604","27159","2011-06-14 12:04:08"
"797620","1115","2011-01-26 19:40:43"
"798027","3729","2011-01-10 18:08:36"
"798319","639","2011-06-14 19:00:33"
"798675","1455","2011-06-14 23:47:20"
"799076","421","2011-06-15 06:52:26"
"799230","813","2011-06-15 08:49:31"
"799508","1371","2011-06-15 11:41:57"
"799562","2560","2011-06-15 12:24:37"
"799815","514","2011-06-15 14:40:34"
"799867","444","2011-06-15 15:06:25"
"800237","3902","2011-06-15 18:59:41"
"800452","9296","2011-06-15 21:34:21"
"801448","2027","2011-06-16 12:32:31"
"801815","518","2011-06-16 15:39:36"
"802028","897","2011-06-16 17:52:48"
"803025","65","2011-06-17 10:13:04"
"803690","540","2011-06-17 17:43:41"
"804521","2418","2011-06-18 12:57:58"
"804637","5555","2011-06-18 15:24:34"
"804773","3881","2011-06-18 18:43:16"
"805623","63","2011-06-19 18:41:17"
"805750","609","2011-06-19 21:23:38"
"806407","2261","2011-06-20 09:51:42"
"806524","1688","2011-06-20 11:16:57"
"807091","63","2011-06-20 17:22:39"
"807255","1784","2011-06-20 19:14:32"
"807802","971","2011-06-21 05:05:53"
"809252","171","2011-06-21 21:02:24"
"809278","1139","2011-06-21 21:23:32"
"809603","6381","2011-06-22 03:13:46"
"809623","3177","2011-06-22 03:43:36"
"810090","1089","2011-06-22 09:43:21"
"810176","2743","2011-06-22 10:38:18"
"811071","11177","2011-06-22 19:57:20"
"811257","2138","2011-06-22 22:17:49"
"811885","45","2011-06-23 08:59:35"
"812787","5368","2011-06-23 17:48:25"
"813117","563","2011-06-23 21:13:46"
"813403","1456","2011-06-24 03:22:37"
"813618","3703","2011-06-24 07:10:36"
"813852","4204","2011-06-24 09:54:34"
"814025","9828","2011-06-24 12:07:48"
"814416","2981","2010-09-15 21:44:57"
"814564","1662","2011-06-24 18:19:45"
"814702","14595","2011-06-24 20:13:21"
"815218","837","2011-06-25 10:16:51"
"815290","1179","2011-06-25 12:13:14"
"815665","665","2011-06-25 20:41:54"
"815787","5862","2011-06-26 00:45:03"
"816584","3767","2011-06-26 23:07:53"
"816868","109","2011-06-27 06:42:10"
"817216","168","2011-06-27 11:08:38"
"817265","3954","2011-06-27 11:36:25"
"817498","287","2011-06-27 13:51:52"
"817620","1686","2011-06-27 14:56:32"
"817710","456","2011-06-27 15:53:19"
"817834","2019","2011-06-27 17:14:38"
"817964","2218","2011-06-27 18:58:21"
"818072","1533","2011-06-27 20:19:40"
"818236","3862","2011-06-27 22:37:49"
"818557","7003","2011-06-28 05:29:41"
"819007","4227","2011-06-28 10:57:57"
"820142","6188","2011-06-28 23:37:24"
"821306","2956","2011-06-29 14:32:03"
"821657","37420","2011-06-29 17:49:38"
"822052","3510","2011-06-29 22:43:03"
"822580","1787","2011-06-30 07:49:40"
"822613","131","2011-06-30 08:14:14"
"822711","26992","2011-06-30 09:08:28"
"822870","1100","2011-06-30 10:54:58"
"823109","7049","2011-06-30 13:17:13"
"823132","1493","2011-06-30 13:27:08"
"823234","158","2011-06-30 14:33:01"
"823991","4754","2011-06-30 23:28:01"
"824495","2703","2011-07-01 08:23:43"
"824547","64","2011-07-01 08:56:25"
"824987","17871","2011-07-01 13:56:19"
"825185","3807","2011-07-01 16:02:56"
"825336","2742","2011-07-01 18:10:51"
"825444","3652","2011-07-01 19:42:13"
"825957","379","2011-07-02 10:14:25"
"826486","9809","2011-07-03 00:23:19"
"826898","4220","2011-07-03 13:00:51"
"827224","1161","2011-07-03 20:00:06"
"827227","378","2011-07-03 20:01:52"
"827263","219028","2011-07-03 20:48:38"
"827480","18937","2011-07-04 03:30:36"
"827593","6874","2011-07-04 06:10:59"
"828077","9405","2011-07-04 12:07:42"
"828551","1509","2011-07-04 18:04:25"
"828625","14166","2011-07-04 19:07:40"
"829338","3980","2011-07-05 09:07:42"
"829571","284323","2011-07-05 11:15:18"
"829903","4182","2011-07-05 14:27:51"
"830002","86","2011-07-05 15:29:03"
"830964","10374","2011-07-06 06:17:39"
"831149","92","2011-07-06 08:28:13"
"831507","8861","2011-07-06 11:59:53"
"831838","7618","2011-07-06 14:45:29"
"832267","41","2011-07-06 19:37:25"
"833499","839","2011-07-07 12:28:48"
"834966","4666","2011-07-08 07:51:20"
"835699","16","2011-07-08 16:04:19"
"835927","5528","2011-07-08 18:53:32"
"836318","14441","2011-07-09 01:51:37"
"836646","11332","2011-07-09 11:43:28"
"836695","1141","2011-07-09 12:57:10"
"837167","211","2011-07-09 22:38:22"
"838355","3161","2011-07-11 06:45:54"
"838841","10759","2011-07-11 12:14:27"
"838854","146","2011-07-11 12:23:57"
"838992","18492","2011-07-11 13:37:47"
"839518","1873","2011-07-11 19:26:51"
"839646","111413","2011-07-11 20:57:53"
"839979","1093","2011-07-12 03:11:47"
"840164","158","2011-07-12 06:30:33"
"840318","639","2011-07-12 08:18:54"
"840566","6182","2011-07-12 11:14:49"
"841237","49","2011-07-12 17:26:58"
"841537","160","2011-07-12 20:45:01"
"843273","3458","2011-07-13 18:15:01"
"843546","351","2011-07-13 21:20:44"
"843943","6450","2011-07-14 06:06:32"
"845239","584","2011-07-14 18:59:27"
"845414","12257","2011-07-14 21:08:02"
"845607","3578","2011-07-15 00:09:19"
"846480","7753","2011-07-15 12:50:28"
"846652","1759","2011-07-15 14:39:39"
"846861","4016","2011-07-15 16:55:00"
"847064","25640","2011-07-15 19:34:20"
"847076","184","2011-07-15 19:41:56"
"847553","4115","2011-07-16 07:11:24"
"847853","5654","2011-07-16 14:32:31"
"848538","919","2011-07-17 09:22:59"
"849840","1551","2011-07-18 10:33:07"
"849961","7018","2011-06-01 11:31:39"
"850234","2853","2011-07-18 14:45:40"
"850366","4316","2011-07-18 16:02:14"
"851951","2903","2011-07-19 12:31:15"
"852571","3472","2011-07-19 17:55:16"
"852604","7526","2011-07-19 18:14:12"
"853428","3186","2011-07-20 07:26:13"
"853530","410","2011-07-20 08:30:30"
"853561","324","2011-07-20 08:49:11"
"853659","220","2011-07-20 09:36:23"
"854038","644","2011-07-20 13:32:17"
"854137","221","2011-07-20 14:24:43"
"854207","9448","2011-07-20 15:00:29"
"854420","893","2011-07-20 17:04:35"
"854492","707","2011-07-20 17:49:46"
"855672","926","2011-07-21 10:06:51"
"855709","61","2010-10-06 11:20:06"
"856057","159","2011-07-21 13:35:17"
"856172","3730","2011-07-21 14:37:05"
"856526","252","2011-07-21 17:30:37"
"856942","4531","2011-07-21 22:11:53"
"857025","17918","2011-07-21 23:48:37"
"857796","90","2011-07-22 11:16:08"
"857807","55203","2011-07-22 11:26:21"
"857994","30424","2011-07-22 13:21:38"
"859409","2468","2011-07-23 15:05:37"
"859666","19","2011-07-23 20:06:42"
"859738","431","2011-07-23 21:55:56"
